text,generated,predicted
"Are you a successful person? Or do you want to be a successful person? If you are a successful person, you certainly have a positive attitude in your life. If you want to be a successful person, you also need a positive attitude to solve the problem that happen in your life, or to people around you like family or even a stranger. Do you want to know why the positive attitude is so heavy in value for a successful person? First of all, the positive attitude will be a manager of your mood. Second, you need a positive attitude to look everything in a positive way. Third, the way that people decide to respect you is through your manner. Finally, positive attitude can bring a marvelous gift to your life if you are become a chief of positive manner, such as a successful person.

To be more specific about how importance of attitude, your day is great or bad is depended on how your attitude toward the happen. For example, you dressed a beautiful shirt in the pretty day, suddenly, somebody walked pass you and spilled coffee on your shirt. Which attitude should you make to let your day continuing to be a great day? You get angry and ruin everything, or you give a bright smile and make a nice conversation. Your positive attitude definitely gives you an energy to show your enthusiasm in daily activities. A short fact in Generic_School, students enjoy to go to the library before the class starts, because there is a big welcome from those librarians. They always smile, explain or help you when you need. A simply good morning with a pretty can make you feel today is going to be a great day, then you may pass their great attitude to someone else that you do not even know. Life is stressful, but your positive attitude will change stressful life to a sweet life.

In addition, you want everything in your life go smoothly, you need a perfect attitude for yourself to looking for a fitting path. People may be loose their sight in the darkness, just because they do not use the right manner to treat things that happen around them. They are upset, when they cannot get the result expectantly, loose their enthusiasm, and give up their wants. The following story of two little girl will support that the positive attitude heal your failing on something and return back a chance to make your life success. Generic_Name and Generic_Name have been friend since they were five-year. At the age of sixteen, both girls had a same hobby of shoe collecting, and they always shared with each other. However, one day in the afternoon, Generic_Name came back from school and she planned to wear the sparkle pink sandal to the store, but she found out it was lost. Immediately, she was thinking of Generic_Name stole her shoe, because of those words Generic_Name said yesterday that Generic_Name wanted the same shoe Generic_Name had but her mom did not let her to buy. After that, Generic_Name and Generic_Name had a worst conversation that they have never ever had; they gave up on their friendship for along time until Generic_Name discovered her shoe was hidden in the dark conner of a drawer. Instead of ignoring Generic_Name, Generic_Name was looking for the way to explain to regain their friendship. Generic_Name assumed, you can realize that the negative attitude will destroy what you appreciate, then the positive manner heals your mistake and gives you a success after.

Last, the correct or positive attitude can value your personality, so that affects the way people look at you. You must not expect people judge you that you are a great person or you are successful. People estimate you through your manner toward to future or what you had done in the past. Will people say you are successful student, even though, you do not expect any higher education, absolutely no because how they know that you will have a job in the future or you just ask for help without any work. Nevertheless, if you are a student having a positive attitude for the future, such as you are willing to study or you want to contribute yourself to community, college or company will value you at a positive way that you are diligence and helpfulness. And then, they may ask you to show more your ability that can make you are more successful.

In summary, positive attitude is definitely important for your life and your success. Understanding positive manner designs your wonderful day. Also, you must have positive attitude to discover your fitting path to the success. Finally, positive attitude shows your true personality to people around you, and gives you a chance to catch their attention, so they can give you a opportunities to you to become a successful person. If you want to be successful person, you must have a positive attitude.",0,1
"
One effective strategy for remembering to pass the ball in soccer is to focus on your teammates, both while playing the ball and when you don’t have it. During games, be aware of potential passing options from the moment the ball is kicked. This will help you make the right decision quickly and not miss out on chances to connect with teammates. Additionally, try verbalizing the pass you plan on making before you make it. This will help you develop a sense of mental discipline which, in the heat of the game, will help you decide when the best time to pass the ball is. Finally, it’s important to practice passing drills in training and games, as this will help you build muscle memory and help you know when and how to pass the ball. With practice and dedication, these strategies can help you remember to pass the ball during games.",1,0
"Every afternoon hundreds of thousands of youths flood Internet cafes, switch on a game console, or otherwise sit down to involve themselves in intense fantasy words. Some of them play games for hours on end, while others play them for only a few minutes at a time. What do you think? Do you agree with the statement that ""playing video games is bad for children""? If you answered ""yes"", then you are not alone. In fact, the majority of people in the United States believe that video game playing is harmful to children, according to a recent survey conducted by the Pew Research Center for the People & the Press. The survey, which was conducted in June and July of this year, asked a representative sample of 1,002 adults in all 50 states and the District of Columbia about their views on the effects of video gaming on young people. Of the respondents, 63% said that playing video or computer game is ""bad for kids."" The percentage of respondents who agreed with this statement was higher among men (69%) than among women (57%). The majority (56%) of those who said video and computer gaming was harmful also said it was ""very"" or ""somewhat"" harmful, compared with 39% of the people who did not believe this to be the case.

The survey also asked respondents whether they agreed or disagreed with a number of other statements, including the following: ""Video games can be fun, but they can also be a distraction from real-life problems""; ""I think it's important for parents to talk to their children about the dangers of playing games""; and ""Parents should teach children how to control their use of computers and other electronic devices."" In response to the last question, a plurality (44%) agreed that parents should ""teach children to use their devices responsibly,"" while a third (33%) said they should not. When it came to teaching children not to play computer and game games, however, more people agreed than disagreed (45% vs. 33%).

.

",1,0
"Have you ever watched a newly-raising sun? What do you think is the best way to raise the sun to it's full potential?

What is your opinion on the current state of the economy? Do you believe that it is in a good or bad state? How would you like it to be in the future? Is there anything that you would like to see change in this country? If you could change one thing about the economic situation in your country, which would it be and why?

",1,0
"Vehicles were invented to help people move around. The first cars were simple and easy to use, and they helped people get around without having to walk. In twenty years, there will be fewer cars in use than there are today.

Some people may argue that this is a good thing, because it will make it easier for people to get around. Others may disagree, because they may find it hard to find a place to park their car. Either way, it is clear that there will be fewer cars in use in twenty years.

The drawback to this is that cars will become less useful. They will no longer be able to get around easily, or they may not be able to do so at all. This will make it harder for people to get around, and it could even lead to accidents.

Overall, it is clear that there will be fewer cars in use in twenty years. This may not be a bad thing, but it is important to be aware of the potential consequences.

",1,0
"Seeking multiple opinions,there are many different ways that seeking other peoples opinion could people make better choices. For example, if someone is going through trouble like, a death in their family they might reach out to someone close they trust like a friend or a very close family member on their of how they should deal with pain they are experiencing.

There are also many people who's opinion could be very help. Like the counselors at your school or just one of parents or guardians. some times multiple opinions could be very important in a situation like a political debate or a simple argument to prove a point. Multiple opinions could also help make choose the answer to difficult situations we cannot figure out on our own.

For example, difficult situations like searching for jobs, filling out a job application. but more importantly they help with conflicts to. Like fights at school for instance. Or just regular conflicts like family arguments, in these situations multiple opinions could possibly help the break the tension in the heated situations listed above. It's sometimes difficult to agree with some opinions but sometimes even the hardest ones to agree with can be helpful

Multiple opinions can also help with other decisions like grocery shopping, clothe shopping, or just where to eat sometimes. They can also help bring new things into perspective like new friends or maybe sometimes a argument between friends.",0,1
"Bycicles. Walking. Public buses.  All three are alternatives to driving a car to arrive at places that you need to go.  Some believe that having an automobile is essential to everyday life.  Others may say that cars are unnecessary and a pollutant in our society.  There are many advantages of limited car usage.

Limiting the use of cars could help reduce the amount of pollutants in our environment.  In Source two, it states, ""Cold nights and warm air caused the warmer layer of air to trap car emission.""  This tells us that car emissions are being caught in the air due to the weather, causing a layer of smog to settle over congested cities.  By limiting the use of automobiles, the layer of smog was able to vanish, but if we were able to limit cars permanently, then we would not have to worry about it in the first place.  In Source four, it tells us that, ""If the pattern persists... it will have beneficial implications for carbon emissions and the environment, since transportation is the second largest source of America's emissions.""  This proves that car emissions are harmful to the environment and that future generations are at risk because of the pollution already in the air.  Also, the statement shows that Americans are very dependant on transportation, but are unwilling to try a different method such as walking and biking.  By reducing the number of cars on the road, our environment would be helped tremendously.

Having to worry about driving a car may produce more stress in a persons life.  In Source three, it says, ""It's a good opportunity to take away stress and lower air pollution.""  This tells us that riding in an automobile, while the roads are very crowded, causes people to worry about whether or not they are going to be in an accident.  Also, it has been proven that exercise helps to lower stress, and by riding a bike instead of driving a car, stress may be lowered by simply using your resources to get where you need to go.  In Source one, it tells us, ""When I had a car I was always tense. I'm much happier now. (Heidrun Walter, mother of two).""  This proves that people are worried about their car and if it might break down, or something worse.  Something can always go wrong with a car, whether it be trouble with the engine or you accidently locked your keys inside, and it becomes very expensive when you have to fix a small blunder.  By limiting car ownership, less people have to worry about their automobile.

A great alternative to owning a car is public transportation.  In Source four it explains, ""They organize their summer jobs and social life around where they can walk or take public transportation or car-pool with friends.""  By uses others means of tranportation, it makes it very convenient for kids to meet up with their friends for a while, and still get to where they need to go.  Also, public transportation is much cheaper than buying a car and gas for it, and it helps reduce the number of cars on the road.  In Source two, it tells us that ""Public transit was free of charge for Friday to Monday.""  By taking the bus that the government provided people received free transportation, allowing them to not have to worry about parking, gas prices, or potential accidents.  They could travel wherever they needed to go on a very convinient mode of transportation for no cost to them.  Public transportation, or car-pooling, is an amazing way to lower the number of cars on the road, while still providing people with a way to be driven to the destination they need to get to.

Automobiles, the plugs to the sinks of the streets of the world, seem to clog up the efficient system of transportion.  Parents, workers, and athletic kids alike are affected by the large number of cars on the road.  By reducing the number of cars on the road, there would be a direct impact on our environment, emotions, and future generations.",0,1
"One summer afternoon, a boy named Generic_Name asked his mom if he could go to the park. She agreed, but told him not to stay out too late. Generic_Name informed his dad about going out and he said to travel with a few of his friends, due to kidnappings in the area he didn't want Generic_Name to be alone at the park. Generic_Name also told his older brother about him leaving the house for a bit and he said to watch the area for anything suspicious and that if he did see something, that Generic_Name and his friends should head home immediately. Thanks to his family, Generic_Name and his friends got home safe and sound. Listening to multiple opinions can help people make safer and smarter decisions.

The first example is that multiple opinions can help you make safer choices. Like with Generic_Name, going out with people you know is a great way to stay safe. Doing things in broad daylight helps as well. Unfortunately many kidnappings and random shootings are happening presently. Following all of this advice could help a simple walk to the corner store just that much safer.

Secondly, taking in multiple opinions help people make smarter decisions too. Referring back to the introduction when Generic_Name's brother told him to survey the area and watch for any strange activity was an amazing idea. Watching for people that are acting out of the ordinary is a helpful tip, because if that person were to do something weird knowing who exactly it is your getting away from is a good thing. You also always want to know where you are at all times. It's also important to know where every exit and entrance available in any public setting.

In summary, listening to the advice of multiple people is a way to stay safe and make educated decisions. If Generic_Name were to just leave the house without speaking to his dad or brother, who knows what could have happened. The safety of you and your peers is a major priority. Everyone should get a second opinion on as many things as possible.",0,1
"The world of competitive gaming is an ever-evolving landscape that has seen a massive surge in popularity and interest in the past decade. Various types of tournaments, events, and leagues have begun to be organized around some of the most popular competitive games available today such as Fortnite, Call Of Duty Warzone, League Of Legends and Dota 2. This essay will focus specifically on the rise in popularity of mobile esports - a form of videogaming where players compete against each other using their smartphones or other handheld devices. Mobile esports can be traced back to 2010 when gamemakers started developing titles for smart phones with more complex graphics than those previously used on smaller feature phones. As technology advances allowed developers to create immersive gaming experiences on mobile platforms, it opened up new opportunities for players who were looking to engage in intense competition outside of traditional consoles or PC’s. With the introduction of 4G networks which brought higher bandwidth speeds and better latency controls over wireless networks; combined with ever increasing power & graphical capabilities embedded within device hardware; these factors helped propel smartphone gaming into being taken seriously as an exciting platform for tournament play & spectator sport alike. What took things further was when big names like Epic Games developed hit games like ‘Fortnite’ where users could easily join their friends online from anywhere via their mobile devices – creating huge communities that joined together from all corners of the globe – this was what really kicked off Mobile Esports into a whole new level! These days there are literally thousands upon thousands professional gamers making money playing & streaming live games through apps like TwitchTV & YouTube Gaming Channel etc. Events now span multiple countries across Asia Pacific Region (APAC) with World Championships taking place every year offering millions in cash prizes! Traditional sports teams are even getting involved too by sponsoring Mobile Esports teams – just recently Manchester City Football Club announced they had acquired Fnatic Rising (a London based team dedicated exclusively towards Mobile Esports). . The success story behind Mobile Esports
",1,0
"In today's world, students are filled with many emotions, some too difficult for even parents to decode. The rollercoaster of feelings that a teenager endures in a day is confusing and complex. But with newly found technology, it may be easier now for the emotions of students' to be understood and assisted, if needed. The revolutionary Facial Action Coding System allows computers to scan and analyze the feelings of a human, alive or painted, and is a very valuable tool to comprehend student's emotional expressions. This highly advanced technology is able to serve a multitiude of purposes that will foster an improved learning environment for students.

Because of this new and itelligent technology, doctors and others are able to read emotions of people in a way never previously possible. This brilliant computer ""constructs a 3-D computer model of the face"" (3). including all major muscles. With the ability to do so, this computer scans and creates a human face and, based on the position of the muscles, is able to determine the distribution of emotions felt at that moment by a person. Tested with the Mona Lisa, this model ""can even identify mixed emotions (as in da Vinci's masterpiece). Each expression is compared against a neutral face"" (4). By comparing the chosen face against an emotionless one, this advanced techonology allows the ability to use muscle positions to analyze the feelings of a person. The ingenuity of the computers provide the resources and ability to decode complex human emotions and, in turn, will be able to be utilized in methods that will add to the betterment of society.

The Facial Action Coding System will foster a more positive learning environment for students by adapting their online experience to their emotions. If implemented in daily computers, this technology will revolutionize the environemnt and usage of the Internet. Because this technology can map emotions, ""if you smile when a Web ad appears on your screen, a similar ad might follow. But if you frown, the next ad will be different"" (6). With the implementation of this technology, students will be able to influence which advertisements and pages appear on their screen. This will reduce their impatience on the computer, and actually stay focused on the task at hand, rather than getting frustrated and walking away. With the ability to control the pages on their computer screen, students will feel empowered and influential, giving them confidence and increasing their work ethic. With an increased work ethic, students will remain productive and efficient with their time and materials. The content of the student's lesson can also be adapted based on their emotional behavior. Dr Huang, the innovator of this technology, describes that at school, ""'A classroom computer could recognize when a student is becoming confused or bored...Then it could modify the lesson, like an effective human instructor"" (6). By allowing the computer to customize the lesson, students will stay more engaged, as the content they are learning is one that they enjoy. Students will find pleasure in learning the subjects that interest them while also learning about other less-interesting subjects in a more captivating manner. The innovative technology serves to better a student's learning environment, keeping them engaged and interested in the content. Schools will notice increased success rates and knowledgable students. By providing students with the chance to customize the method in which they learn, school will be more enjoyable and students will stay committed to their education. The emotion-analyzing software gives students this chance and will greatly impact the way they learn and the committment to their education.

The highly inteliigent Facial Action Coding System a valuable asset for students in a classroom, as it fosters an enjoyable and captivating learning environment that will shape the students' commitment to school. This advanced software analyzes the movement of a human's facial muscles, comparing it to an emotionless one, and determines the percent distribution their feelings. This innovative software provides students with the ability to customize the pages and lessons on the computer, giving them control over their method of learning. Students with this ability will feel captivated by their learning, as they are in control and can decide how they learn. The development of a desire to learn is crucial for school-aged children so that in the future, they will continue on to further educate themselves and expand their knowledge. This facial

-analysis technology provides schools with the ability to create a captivating learning environment for students that will motivate them to stay committed to their education and reach their goals. While this new technology provides a bounty of benefits to many, assisting students in the achievement of their hopes and dreams holds the most value.",0,1
"Successful people often take risks and try new things in order to reach their goals. While it is true that they may already have skills and knowledge that they can rely on, they also recognize that they need to push themselves in order to continue to grow and reach new heights. I believe that successful people understand that taking risks and trying new things is essential for growth, and I agree that this is a key factor in their success.

To begin with, successful people understand that their skills and knowledge may not be enough for them to reach their goals. They want to reach the highest levels, and they recognize that this requires them to be willing to take risks and try new things. For example, a successful entrepreneur may have already achieved success in one area, but they may want to expand into a new industry. In order to do this, they need to be willing to take a risk and try something new. They may need to learn different skills, or they may need to reach out to new people and networks. Without taking this risk, they may never have achieved the success they are now enjoying.

In addition, successful people recognize that taking risks and trying new things can open up new opportunities. For instance, a successful businessperson may decide to take a risk and enter a new market. While this may seem like a risky decision, it could also open up new opportunities for growth and success. By taking this risk, they may be able to expand their business and reach new customers. Similarly, a successful artist may decide to try a new style or medium, which could lead to new opportunities and recognition.

Finally, successful people understand that taking risks and trying new things can help them to stay motivated and inspired. When they are able to push themselves and try something new, they can stay engaged and interested in their work. This can help them to stay productive and focused on their goals. For example, a successful entrepreneur may decide to try a new business venture, which could help them to stay motivated and inspired. Similarly, a successful artist may decide to explore a new medium, which could help them to stay creative and inspired.

In conclusion, successful people understand the importance of taking risks and trying new things in order to reach their goals. They recognize that their skills and knowledge may not be enough, and they need to be willing to take risks and try new things in order to open up new opportunities and stay motivated and inspired. I believe that this is a key factor in their success, and I agree that successful people try new things and take risks rather than only doing what they already know how to do well.

",1,0
"Dear State Senator,

I'm writting to you today to tell you that we should keep the Electoral College. I know some people say it's unfair but I think it's good. First, it makes sure that the president has to win support from lots of places, not just the biggest cities. If we had popular vote, the president would just have to worry about the big cities and ignore the smaller places. This way, they have to care about everyone.

Another thing is that the Electoral College makes sure that the president has to get support from different groups of people. Like, if a candidate is really popular with one group, they might not be popular with another. The Electoral College makes sure they have to find a way to get support from both groups. It helps them to be more fair.

Also, the Electoral College is in the Constitution! It's been there since the beginning, so it must be important. If we change it now, it would be like we're saying the founding fathers were wrong. They must have put it in there for a reason.

I know some people say that it's not fair because sometimes the person who wins the popular vote doesn't win the election. But that's not always true! Sometimes the person who wins the popular vote does win the election. It's not like it never happens. And besides, like I said before, the Electoral College makes sure the president has to worry about everyone, not just the people who voted for them.

So, I think we should keep the Electoral College. It's a good system that helps make sure the president is fair to everyone.

Sincerely,
[Your Name]",1,0
"Broad knowledge of many academic subjects is better than specializing in one specific subject for several reasons. First, having a broad knowledge allows people to see the world from a variety of perspectives. For example, a person who specializes in history may only see the world through the lens of history, while a person with a broad knowledge of many academic subjects may see the world through the lens of history, math, science, and so on. This broader perspective can help people make better decisions and understand the world around them better.

Second, having a broad knowledge of many academic subjects allows people to be more creative. For example, a person who specializes in history may only be able to think of history-related ideas, while a person with a broad knowledge of many academic subjects may be able to come up with history-related ideas, math-related ideas, science-related ideas, and so on. This broader creativity can help people come up with new solutions to problems and be more innovative.

Third, having a broad knowledge of many academic subjects allows people to be more well-rounded. For example, a person who specializes in history may only know a lot about history, while a person with a broad knowledge of many academic subjects may know a lot about history, math, science, and so on. This broader knowledge can help people communicate with others more effectively and understand different points of view.

Fourth, having a broad knowledge of many academic subjects can help people be more successful in their careers. For example, a person who specializes in history may only be able to find a job as a history teacher, while a person with a broad knowledge of many academic subjects may be able to find a job as a history teacher, a math teacher, a science teacher, and so on. This broader knowledge can help people be more versatile and adaptable in the workforce.

In conclusion, there are several reasons why it is better to have a broad knowledge of many academic subjects than to specialize in one specific subject. Broad knowledge allows people to see the world from a variety of perspectives, be more creative, be more well-rounded, and be more successful in their careers.

",1,0
"Dear Senator,

Concerning the topic of the merits and demerits of the Electoral College, herein abbreviated as EC. The Electoral College, through which our president and vice presidents currently are selected, is an institution that concerns many people in the United States. Some claim that the Electoral College is ""an anachronism, a non-democratic method of selecting a president that ought to be overruled by declaring the candidate who receives the most popular votes the winner."" (Posner) Though the lack of control over the president of the United States' election is disconcerting, the Electoral College, as you are aware is beneficial to elections, for example, it allows disputes to be settled over ties and complications in the popular voting process to be reduced, and minimises the amount of votes necessary for tallying, the Electoral College also provides accurate representation to citizens in certain areas. However, is this appropriate? Can the single justification for the disconnection from citizens of a nation to their president be justified on convenience? From what most sources suggest, the Electoral College is a safety system, in place to minimize the risk of complications arising from the voting process. The use of the Electoral College in this manner is unsettling to the American voter, and poses many risks for the basis of the United States. Therefore, the Electoral College should not be allowed to continue in its current manner.

Foremost, the EC as a method of back-up to reduce risk of complications in popular voting is inappropriate. In theory, the EC is not invalid; however, the way in which it is implemented is prone to error, or lack thereof, for reasons that harms the voter's representation. As each citizen votes, he/she votes for an EC slate, with each party selecting a slate of electors trusted to vote for the party's nominee. Richard Posner in his publication ""In Defense of the Electoral College: Five reasons to keep our despised method of choosing the President,"" states that, ""it is entirely possible the the winner of the electoral vote will nto win the national popular vote."" However, Posner, immediately states thereafter, ""yet, that has happened very rarely."" Posner is correct in this case that this phenomena does happen rarely. The reason for this happening rarely is the fact that the EC adopts a ""winner-take-all"" voting scheme, where the majority candidate wins all of the EC votes for a specific state. To understand how this is a poor way of electing a president, a view into one's ethicality is necessary. The president of the United States is meant to represent the largest amount of the population, inevitably, there will be many that are unhappy with their president. Representing the largest amount of the US population requires that the candidate in question, theoretically, receives the most votes by popular polling. An informed American studies the resolutions and principles of potential candidates, and makes an informed decision as to which one represents their resolutions and principles. Upon deciding which candidate suits their needs, this example citizen casts his/her vote. This vote is a marker which signifies that a certain candadate will, if elected, represent this voter most. Should more than 50% of Americans decide that a certain candidate suits them best, that candidate will represent the largest amount of the American population. The EC, in comparison, awards the full amount of votes possible to the winner of the majority of electors. If 55% of the electors vote one way, and 45% in the opposite direction, the 55% will take precedence, and win the total possible votes for that state. Unfortunately, certain citizens who would have been represented accurately by popular polling may be deprived of the representation by the EC. The disconnect between the American citizen and the president of the United States is detrimental to the whole nation, including the executive body.

The Electoral College is criticized to have disconnected the United States citizen from his/her presidential candidates. However, this has been justified with the claim that ""the EC saves the complications of polling the entire American population."" There are inherent risks with polling the entire population: the fact that there are too many votes to keep an accurate count of. Keeping accurate track of said votes, however, is the responsibility of the current president, who, even during the end of his term, must represent the people who voted for him in providing them with a way to elect their president of choice. In this case, ""practical"" justification signifies the lack of interest in allowing the United States citizen to vote. A dispute of outcome in popular vote is high, the possibility of dispute in the EC is less, due to less electors being polled. The EC attempts to provide an accurate representation of the population, ensuring that the candidate selected is a candidate that suits most of each region, not one in specific. Unfortunately, despite efforts, this system is not accurate. Posner states in his publication that, ""the most thoughtful voters should be the ones to decide the election,"" morally, his reasoning is spot-on. An uneducated voter is dangerous to the society he/she lives in, regardless of country. By contrast, the United States guarantees every citizen a right to vote for his/her representatives; pursuant to this mandate, a person of great power cannot be allowed to arbitrate that ""only educated voters should decide the election,"" simply because an educated voter is not defined, and cannot be defined.

Large states also play a role in the EC's inaccuracies. While one may argue that larger states have more citizens, therefore, a candidate chosen by popular vote represents those citizens, regardless of their geographic location, smaller states, argue, conversely, that states, as defined entities, should have the power to have equal representation in congress, and the EC. Reflecting back to the resolution of mal-apportionment of the Senate, two senators were granted to each state, regardless of size. The Electoral College, however, does not apportion this representation evenly for smaller states. Popular vote, obviously, depends on the population of a certain state for a candidate to be elected. The EC also depends on a state's population. Smaller states who do not have many EC votes arguably should have a chance for an equal vote, as the Senate provides for in the United States congress. The EC does not represent this opposite side to representation.

Understanding the root of this argument is crucial to being able to make a difference. Where accuracy is possible, it should be achieved, where accuracy is seemingly impossible, it should be striven for. Allowing the EC to continue in its current manner is inaccurate, by any standard, and sacrifices accuracy and representation for convenience of election. The EC should, when properly instituted, regard itself as a body where the people are further supplemented in their popular representation, not opposed. Senator, I have left the personal remarks to the ending of this letter, but would like to stress my discontent with the EC as it stands today. I understand there are practical limitations that cannot be met, I understand that the EC may be more convenient when it comes to hiring employees to track votes, and co-ordinate the process as a whole, but it is something that must be done, and striven for, in the most accurate way possible. You, Senator, were elected by popluar vote because the population chose you as the candidate that best suited our interests, and were most likely to defend our interests in the face of opposition. Where we have benefitted you from voting as we have, we request you now represent us in the election of our presidential candidate that best suits our interests nationally. For the reasons provided theretofore, we strongly urge a negation of the Electoral college in favour of a more accurate voting method.

Yours,

PROPER_NAME",0,1
"Picture a movie. Now, picture a conflict, and then a mad dash to the airport to declare love or patch things up between the protagonist and a prospective soulmate. In the end, the problem is solved, and the two people have found each other despite all odds. The outcome is picturesque, perfection tied up with a bow. However, it wasn't always this way. Something has to happen for the protagonist to finally hop into a taxi and speed off into the sunset. That something almost always takes place after the main character is overwhelmed with something they cannot control, something they find too hard to handle on their own. That something is advice. The value of advice to the protagonist is surely immeasurable, as it shows that someone cares, and provides them with a plethora of separate ways to look at the issue. Advice is vital to a person's grasp of a situation, and the positive effects of good advice are priceless.

We as human beings crave empathy. If it is lacking from a person's life, chances are they will be drawn to any hint of it from somebody else. Advice is a common form of empathy, as it is made up of an understanding of a certain situation and sympathy towards the problems it is causing a person. It displays a level of awareness that isn't found in other contexts. Being able to listen to advice from more than one person helps regardless of what is being said, because it reassures a person that they are not alone in dealing with their problem.

Even though advice is generally recieved from trusted individuals, it is important to be careful. When it comes from someone whose intentions are to help solve the issue, it can have a positive effect on the reciever. If it is doled out by someone whose sole intention is to benefit themselves, it can harm everyone involved. In order to avoid the latter, it is exceedingly important to rely on not just one person's opinion, but a wide variety of solutions to the problem. That way, instead of risking your emotions and livelihood on a single, possibly prejudiced opinion, you can analyze an array of opinions to find the ones that help you the most.

A month ago, I found out I was moving to another county. This meant that I would be away from the high school that I had applied to, and that because of the distance I wouldn't be able to see my friends again. It seemed like there was no successful end in sight, and that I had tried every possible solution with no outcome. I went to see a therapist to talk about this issue, and to seek some reassurance that I would be all right no matter where I went. Listening to one person, however, didn't help me feel any better. In the end, what helped was talking it through with my friends and listening to each and every one of their opinions on the matter. I didn't feel alone, as though I was the only one who cared about how this was affecting me, and I was able to look at the situation with fresh eyes. I was faced with solutions I hadn't even considered, because they were coming from people who could empathize with me in a different way. When it came to how to handle this difficult experience, I could make a choice based on not just my own thoughts, but the thoughts of those around me.",0,1
"I agree that in twenty years, there will be fewer cars in use than there are today. The main reasons for this are the increasing popularity of alternative transportation methods such as bicycles, public transportation, and walking, as well as the increasing cost of car ownership.

One example of an alternative transportation method that is gaining in popularity is cycling. According to the League of American Bicyclists, cycling is now the most popular form of transportation in many U. S. Cities, and it is also growing in popularity around the world. In fact, the number of cyclists on the road has increased by 50% in the past decade. This is likely due to the increasing popularity of cycling as a way to improve health, reduce pollution, and save money.

Another reason why the number of cars in use will decrease in the next twenty years is because of the increasing cost of car ownership. The cost of car ownership has been on the rise for a number of reasons, including the increased cost of fuel, the increased cost of repairs, and the increased cost of parking. In addition, the cost of car ownership has been increasing faster than the rate of inflation, which has made it more difficult for people to afford cars.

Overall, I believe that the number of cars in use will decrease in the next twenty years, due to the increasing popularity of alternative transportation methods, the increasing cost of car ownership, and the increasing cost of fuel.

",1,0
"In the United States, democracy is advertised as a method of acheiving selections, though this is unfortunantly not the case. In the United States, we, as individuals, are not permitted to a ""fair"" or equal opportunity of voting systems. Vote should be popular, the will of the people of the nation, though through the Electoral College, the people is denied.

Voting is, as far as common sense goes, the majority rule. The Electoral College voting system was established during the creation of the Constitution in order to secure a ""qualified vote""- an effort to diminish the will of the lesser, or unknowing. Arguably, it is stated that, ""..the most thoughful voters should be the ones to decide the election"", or in other words the statement can easily be translated to ""we do not wish a nation of idiotic voters to decide our president"", each individual of the nation is mindful of others and care enough to express their opinion, as it is known a is a citizens duty to vote. A duty that must be followed. In any effort to simplify this, a voter is a voter. They are all ""qualified"". If a person cares enough about their nation to cast a ballot, without requirment, they certainly are qualified.

Now that the qualifications are established, the electors within the Electoral College are free to do as they wish. Waving a magic wand, the support of others is unimportant now, and they pull whatever they desire out of the hat, as written by Bradford Plumer, ""Consider that state legislatures are technically responsiblefor picking electors, and that those electors could always defy the will of the people"". What happened to majority rule? People should have the direct vote of presidential candidate, however we are faced with shocking facts such as the house selection rarely dispalying the correct majority rule, ""The election is only a few swing voters away from catastrophe"".

The dispicable system was established long ago for an extremely specific purpose with specific issues, which is no longer the case today. In the United States, we are not a democracy. We are a Republic. Ridiculusly, voters do not control the election in our Republic, as shared,""...over sixty percent of voters would prefer a direct election"". Can those expect change? Ironically, no. The system would most like not allow that, and those mindful citizens would need to hope for a glance at serendipity.",0,1
